# JMH version: 1.21
# VM version: JDK 10.0.1, Java HotSpot(TM) 64-Bit Server VM, 10.0.1+10
# VM invoker: /usr/lib/jvm/java-10-oracle/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.CollectIfTest.parallel_eager_gsc

# Run progress: 0.00% complete, ETA 01:06:40
# Fork: 1 of 5
# Warmup Iteration   1: 99.343 ops/s
# Warmup Iteration   2: 104.077 ops/s
# Warmup Iteration   3: 104.303 ops/s
# Warmup Iteration   4: 104.352 ops/s
# Warmup Iteration   5: 104.466 ops/s
# Run progress: 52.50% complete, ETA 00:31:53
# Fork: 2 of 5
# Warmup Iteration   1: 14.629 ops/s
# Warmup Iteration   2: 16.563 ops/s
# Warmup Iteration   3: 16.783 ops/s
# Warmup Iteration   4: 17.293 ops/s
# Warmup Iteration   5: 17.546 ops/s
Iteration   1: 17.265 ops/s
Iteration   2: 17.383 ops/s
Iteration   3: 17.554 ops/s
Iteration   4: 17.559 ops/s
Iteration   5: 17.551 ops/s

# Run progress: 55.00% complete, ETA 00:30:14
# Fork: 3 of 5
# Warmup Iteration   1: 14.429 ops/s
# Warmup Iteration   2: 16.021 ops/s
# Warmup Iteration   3: 16.458 ops/s
# Warmup Iteration   4: 17.270 ops/s
# Warmup Iteration   5: 16.652 ops/s
Iteration   1: 16.771 ops/s
Iteration   2: 17.356 ops/s
Iteration   3: 17.267 ops/s
Iteration   4: 17.697 ops/s
Iteration   5: 16.896 ops/s

# Run progress: 57.50% complete, ETA 00:28:33
# Fork: 4 of 5
# Warmup Iteration   1: 14.725 ops/s
# Warmup Iteration   2: 15.958 ops/s
# Warmup Iteration   3: 16.544 ops/s
# Warmup Iteration   4: 17.698 ops/s
# Warmup Iteration   5: 17.043 ops/s
Iteration   1: 17.250 ops/s
Iteration   2: 17.339 ops/s
Iteration   3: 17.222 ops/s
Iteration   4: 17.291 ops/s
Iteration   5: 17.295 ops/s

# Run progress: 60.00% complete, ETA 00:26:54
# Fork: 5 of 5
# Warmup Iteration   1: 14.686 ops/s
# Warmup Iteration   2: 16.786 ops/s
# Warmup Iteration   3: 17.106 ops/s
# Warmup Iteration   4: 17.468 ops/s
# Warmup Iteration   5: 17.385 ops/s
Iteration   1: 17.493 ops/s
Iteration   2: 17.037 ops/s
Iteration   3: 17.310 ops/s
Iteration   4: 18.151 ops/s
Iteration   5: 17.340 ops/s


Result "com.gs.collections.impl.jmh.CollectIfTest.serial_eager_gsc":
  17.424 ±(99.9%) 0.228 ops/s [Average]
  (min, avg, max) = (16.771, 17.424, 18.151), stdev = 0.305
  CI (99.9%): [17.195, 17.652] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 10.0.1, Java HotSpot(TM) 64-Bit Server VM, 10.0.1+10
# VM invoker: /usr/lib/jvm/java-10-oracle/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.CollectIfTest.serial_lazy_gsc

# Run progress: 62.50% complete, ETA 00:25:14
# Fork: 1 of 5
# Warmup Iteration   1: 14.548 ops/s
# Warmup Iteration   2: 15.773 ops/s
# Warmup Iteration   3: 17.093 ops/s
# Warmup Iteration   4: 16.373 ops/s
# Warmup Iteration   5: 17.398 ops/s
Iteration   1: 16.764 ops/s
Iteration   2: 17.099 ops/s
Iteration   3: 17.455 ops/s
Iteration   4: 17.494 ops/s
Iteration   5: 17.058 ops/s

# Run progress: 65.00% complete, ETA 00:23:33
# Fork: 2 of 5
# Warmup Iteration   1: 14.643 ops/s
# Warmup Iteration   2: 15.968 ops/s
# Warmup Iteration   3: 16.598 ops/s
# Warmup Iteration   4: 17.243 ops/s
# Warmup Iteration   5: 16.813 ops/s
Iteration   1: 17.100 ops/s
Iteration   2: 16.789 ops/s
Iteration   3: 17.299 ops/s
Iteration   4: 17.167 ops/s
Iteration   5: 16.847 ops/s

# Run progress: 67.50% complete, ETA 00:21:52
# Fork: 3 of 5
# Warmup Iteration   1: 14.395 ops/s
# Warmup Iteration   2: 15.293 ops/s
# Warmup Iteration   3: 16.488 ops/s
# Warmup Iteration   4: 16.374 ops/s
# Warmup Iteration   5: 16.918 ops/s
Iteration   1: 17.052 ops/s
Iteration   2: 16.902 ops/s
Iteration   3: 17.229 ops/s
Iteration   4: 17.460 ops/s
Iteration   5: 16.955 ops/s

# Run progress: 70.00% complete, ETA 00:20:12
# Fork: 4 of 5
# Warmup Iteration   1: 14.774 ops/s
# Warmup Iteration   2: 15.932 ops/s
# Warmup Iteration   3: 17.370 ops/s
# Warmup Iteration   4: 16.652 ops/s
# Warmup Iteration   5: 17.074 ops/s
Iteration   1: 16.759 ops/s
Iteration   2: 17.208 ops/s
Iteration   3: 17.144 ops/s
Iteration   4: 17.176 ops/s
Iteration   5: 17.294 ops/s

# Run progress: 72.50% complete, ETA 00:18:31
# Fork: 5 of 5
# Warmup Iteration   1: 14.682 ops/s
# Warmup Iteration   2: 16.150 ops/s
# Warmup Iteration   3: 16.844 ops/s
# Warmup Iteration   4: 16.393 ops/s
# Warmup Iteration   5: 17.182 ops/s
Iteration   1: 16.469 ops/s
Iteration   2: 17.450 ops/s
Iteration   3: 16.494 ops/s
Iteration   4: 17.372 ops/s
Iteration   5: 16.549 ops/s


Result "com.gs.collections.impl.jmh.CollectIfTest.serial_lazy_gsc":
  17.063 ±(99.9%) 0.228 ops/s [Average]
  (min, avg, max) = (16.469, 17.063, 17.494), stdev = 0.304
  CI (99.9%): [16.836, 17.291] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 10.0.1, Java HotSpot(TM) 64-Bit Server VM, 10.0.1+10
# VM invoker: /usr/lib/jvm/java-10-oracle/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.CollectIfTest.serial_lazy_jdk

# Run progress: 75.00% complete, ETA 00:16:50
# Fork: 1 of 5
# Warmup Iteration   1: 15.140 ops/s
# Warmup Iteration   2: 16.573 ops/s
# Warmup Iteration   3: 17.954 ops/s
# Warmup Iteration   4: 17.290 ops/s
# Warmup Iteration   5: 17.945 ops/s
Iteration   1: 18.144 ops/s
Iteration   2: 18.088 ops/s
Iteration   3: 17.207 ops/s
Iteration   4: 18.082 ops/s
Iteration   5: 17.992 ops/s

# Run progress: 77.50% complete, ETA 00:15:09
# Fork: 2 of 5
# Warmup Iteration   1: 14.842 ops/s
# Warmup Iteration   2: 16.645 ops/s
# Warmup Iteration   3: 16.873 ops/s
# Warmup Iteration   4: 18.094 ops/s
# Warmup Iteration   5: 17.768 ops/s
Iteration   1: 17.817 ops/s
Iteration   2: 17.952 ops/s
Iteration   3: 18.023 ops/s
Iteration   4: 18.038 ops/s
Iteration   5: 17.965 ops/s

# Run progress: 80.00% complete, ETA 00:13:28
# Fork: 3 of 5
# Warmup Iteration   1: 14.858 ops/s
# Warmup Iteration   2: 16.654 ops/s
# Warmup Iteration   3: 17.460 ops/s
# Warmup Iteration   4: 17.292 ops/s
# Warmup Iteration   5: 18.266 ops/s
Iteration   1: 17.396 ops/s
Iteration   2: 17.119 ops/s
Iteration   3: 17.678 ops/s
Iteration   4: 17.594 ops/s
Iteration   5: 18.148 ops/s

# Run progress: 82.50% complete, ETA 00:11:47
# Fork: 4 of 5
# Warmup Iteration   1: 15.396 ops/s
# Warmup Iteration   2: 16.599 ops/s
# Warmup Iteration   3: 17.684 ops/s
# Warmup Iteration   4: 18.271 ops/s
# Warmup Iteration   5: 18.433 ops/s
Iteration   1: 18.255 ops/s
Iteration   2: 18.560 ops/s
Iteration   3: 17.410 ops/s
Iteration   4: 18.362 ops/s
Iteration   5: 17.580 ops/s

# Run progress: 85.00% complete, ETA 00:10:06
# Fork: 5 of 5
# Warmup Iteration   1: 15.358 ops/s
# Warmup Iteration   2: 16.553 ops/s
# Warmup Iteration   3: 17.352 ops/s
# Warmup Iteration   4: 17.954 ops/s
# Warmup Iteration   5: 17.966 ops/s
Iteration   1: 17.470 ops/s
Iteration   2: 18.166 ops/s
Iteration   3: 18.684 ops/s
Iteration   4: 18.496 ops/s
Iteration   5: 17.560 ops/s


Result "com.gs.collections.impl.jmh.CollectIfTest.serial_lazy_jdk":
  17.911 ±(99.9%) 0.313 ops/s [Average]
  (min, avg, max) = (17.119, 17.911, 18.684), stdev = 0.418
  CI (99.9%): [17.598, 18.224] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 10.0.1, Java HotSpot(TM) 64-Bit Server VM, 10.0.1+10
# VM invoker: /usr/lib/jvm/java-10-oracle/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.CollectIfTest.serial_lazy_streams_gsc

# Run progress: 87.50% complete, ETA 00:08:25
# Fork: 1 of 5
# Warmup Iteration   1: 13.970 ops/s
# Warmup Iteration   2: 15.072 ops/s
# Warmup Iteration   3: 16.476 ops/s
# Warmup Iteration   4: 17.293 ops/s
# Warmup Iteration   5: 15.990 ops/s
Iteration   1: 16.665 ops/s
Iteration   2: 16.601 ops/s
Iteration   3: 16.809 ops/s
Iteration   4: 16.758 ops/s
Iteration   5: 16.883 ops/s

# Run progress: 90.00% complete, ETA 00:06:44
# Fork: 2 of 5
# Warmup Iteration   1: 14.208 ops/s
# Warmup Iteration   2: 15.176 ops/s
# Warmup Iteration   3: 16.284 ops/s
# Warmup Iteration   4: 16.370 ops/s
# Warmup Iteration   5: 16.471 ops/s
Iteration   1: 16.328 ops/s
Iteration   2: 16.678 ops/s
Iteration   3: 16.429 ops/s
Iteration   4: 16.808 ops/s
Iteration   5: 16.628 ops/s

# Run progress: 92.50% complete, ETA 00:05:03
# Fork: 3 of 5
# Warmup Iteration   1: 14.151 ops/s
# Warmup Iteration   2: 14.890 ops/s
# Warmup Iteration   3: 15.292 ops/s
# Warmup Iteration   4: 15.895 ops/s
# Warmup Iteration   5: 15.742 ops/s
Iteration   1: 15.773 ops/s
Iteration   2: 16.761 ops/s
Iteration   3: 15.677 ops/s
Iteration   4: 16.453 ops/s
Iteration   5: 15.661 ops/s

# Run progress: 95.00% complete, ETA 00:03:22
# Fork: 4 of 5
# Warmup Iteration   1: 14.252 ops/s
# Warmup Iteration   2: 16.065 ops/s
# Warmup Iteration   3: 15.554 ops/s
# Warmup Iteration   4: 16.775 ops/s
# Warmup Iteration   5: 16.562 ops/s
Iteration   1: 16.836 ops/s
Iteration   2: 16.854 ops/s
Iteration   3: 16.799 ops/s
Iteration   4: 17.050 ops/s
Iteration   5: 16.995 ops/s

# Run progress: 97.50% complete, ETA 00:01:41
# Fork: 5 of 5
# Warmup Iteration   1: 14.177 ops/s
# Warmup Iteration   2: 15.649 ops/s
# Warmup Iteration   3: 16.098 ops/s
# Warmup Iteration   4: 16.855 ops/s
# Warmup Iteration   5: 16.676 ops/s
Iteration   1: 16.682 ops/s
Iteration   2: 16.558 ops/s
Iteration   3: 16.363 ops/s
Iteration   4: 16.656 ops/s
Iteration   5: 16.903 ops/s


Result "com.gs.collections.impl.jmh.CollectIfTest.serial_lazy_streams_gsc":
  16.584 ±(99.9%) 0.284 ops/s [Average]
  (min, avg, max) = (15.661, 16.584, 17.050), stdev = 0.379
  CI (99.9%): [16.301, 16.868] (assumes normal distribution)


# Run complete. Total time: 01:07:29

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                                 Mode  Cnt    Score   Error  Units
CollectIfTest.parallel_eager_gsc         thrpt   25  105.310 ± 0.633  ops/s
CollectIfTest.parallel_lazy_gsc          thrpt   25   97.446 ± 1.129  ops/s
CollectIfTest.parallel_lazy_jdk          thrpt   25   65.188 ± 0.393  ops/s
CollectIfTest.parallel_lazy_streams_gsc  thrpt   25   63.210 ± 0.305  ops/s
CollectIfTest.serial_eager_gsc           thrpt   25   17.424 ± 0.228  ops/s
CollectIfTest.serial_lazy_gsc            thrpt   25   17.063 ± 0.228  ops/s
CollectIfTest.serial_lazy_jdk            thrpt   25   17.911 ± 0.313  ops/s
CollectIfTest.serial_lazy_streams_gsc    thrpt   25   16.584 ± 0.284  ops/s

Benchmark result is saved to gs-collections/exp-RETU-DEAD-out/gs-collections-RETU-DEAD_CollectIfTest_retu_trial1.csv
