# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala
# Parameters: (megamorphicWarmupLevel = 0)

# Run progress: 0.00% complete, ETA 00:16:00
# Fork: 1 of 2
# Warmup Iteration   1: 25.944 ops/s
# Warmup Iteration   2: 36.877 ops/s
# Warmup Iteration   3: 37.954 ops/s
# Warmup Iteration   4: 39.758 ops/s
# Warmup Iteration   5: 40.364 ops/s
# Warmup Iteration   6: 40.024 ops/s
# Warmup Iteration   7: 40.035 ops/s
# Warmup Iteration   8: 39.995 ops/s
# Warmup Iteration   9: 39.771 ops/s
# Warmup Iteration  10: 40.166 ops/s
# Warmup Iteration  11: 39.809 ops/s
# Warmup Iteration  12: 40.311 ops/s
# Warmup Iteration  13: 39.906 ops/s
# Warmup Iteration  14: 40.351 ops/s
# Warmup Iteration  15: 39.716 ops/s
# Warmup Iteration  16: 40.357 ops/s
# Warmup Iteration  17: 39.453 ops/s
# Warmup Iteration  18: 39.480 ops/s
# Warmup Iteration  19: 40.119 ops/s
# Warmup Iteration  20: 40.202 ops/s
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded
# Parameters: (megamorphicWarmupLevel = 1)

# Run progress: 62.50% complete, ETA 00:06:23
# Fork: 1 of 2
# Warmup Iteration   1: 49.625 ops/s
# Warmup Iteration   2: 57.754 ops/s
# Warmup Iteration   3: 59.412 ops/s
# Warmup Iteration   4: 59.947 ops/s
# Warmup Iteration   5: 60.904 ops/s
# Warmup Iteration   6: 59.685 ops/s
# Warmup Iteration   7: 59.560 ops/s
# Warmup Iteration   8: 60.986 ops/s
# Warmup Iteration   9: 59.655 ops/s
# Warmup Iteration  10: 58.866 ops/s
# Warmup Iteration  11: 59.811 ops/s
# Warmup Iteration  12: 60.030 ops/s
# Warmup Iteration  13: 59.843 ops/s
# Warmup Iteration  14: 60.332 ops/s
# Warmup Iteration  15: 60.328 ops/s
# Warmup Iteration  16: 60.309 ops/s
# Warmup Iteration  17: 59.570 ops/s
# Warmup Iteration  18: 59.226 ops/s
# Warmup Iteration  19: 60.328 ops/s
# Warmup Iteration  20: 59.898 ops/s
Iteration   1: 60.145 ops/s
Iteration   2: 59.717 ops/s
Iteration   3: 59.434 ops/s
Iteration   4: 60.339 ops/s
Iteration   5: 59.357 ops/s
Iteration   6: 60.347 ops/s
Iteration   7: 60.073 ops/s
Iteration   8: 59.808 ops/s
Iteration   9: 60.289 ops/s
Iteration  10: 59.716 ops/s

# Run progress: 68.75% complete, ETA 00:05:20
# Fork: 2 of 2
# Warmup Iteration   1: 49.242 ops/s
# Warmup Iteration   2: 56.604 ops/s
# Warmup Iteration   3: 59.622 ops/s
# Warmup Iteration   4: 59.554 ops/s
# Warmup Iteration   5: 60.146 ops/s
# Warmup Iteration   6: 59.483 ops/s
# Warmup Iteration   7: 58.935 ops/s
# Warmup Iteration   8: 59.573 ops/s
# Warmup Iteration   9: 59.061 ops/s
# Warmup Iteration  10: 59.713 ops/s
# Warmup Iteration  11: 58.087 ops/s
# Warmup Iteration  12: 59.332 ops/s
# Warmup Iteration  13: 59.578 ops/s
# Warmup Iteration  14: 59.814 ops/s
# Warmup Iteration  15: 59.698 ops/s
# Warmup Iteration  16: 59.480 ops/s
# Warmup Iteration  17: 59.298 ops/s
# Warmup Iteration  18: 58.605 ops/s
# Warmup Iteration  19: 59.420 ops/s
# Warmup Iteration  20: 59.612 ops/s
Iteration   1: 59.386 ops/s
Iteration   2: 59.431 ops/s
Iteration   3: 59.171 ops/s
Iteration   4: 58.757 ops/s
Iteration   5: 58.987 ops/s
Iteration   6: 59.355 ops/s
Iteration   7: 59.127 ops/s
Iteration   8: 59.788 ops/s
Iteration   9: 59.492 ops/s
Iteration  10: 58.890 ops/s


Result "com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded":
  59.580 ±(99.9%) 0.419 ops/s [Average]
  (min, avg, max) = (58.757, 59.580, 60.347), stdev = 0.483
  CI (99.9%): [59.161, 60.000] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded
# Parameters: (megamorphicWarmupLevel = 2)

# Run progress: 75.00% complete, ETA 00:04:16
# Fork: 1 of 2
# Warmup Iteration   1: 50.265 ops/s
# Warmup Iteration   2: 58.463 ops/s
# Warmup Iteration   3: 60.065 ops/s
# Warmup Iteration   4: 61.154 ops/s
# Warmup Iteration   5: 60.817 ops/s
# Warmup Iteration   6: 62.044 ops/s
# Warmup Iteration   7: 61.576 ops/s
# Warmup Iteration   8: 61.490 ops/s
# Warmup Iteration   9: 60.178 ops/s
# Warmup Iteration  10: 60.947 ops/s
# Warmup Iteration  11: 61.502 ops/s
# Warmup Iteration  12: 60.912 ops/s
# Warmup Iteration  13: 60.807 ops/s
# Warmup Iteration  14: 61.270 ops/s
# Warmup Iteration  15: 60.627 ops/s
# Warmup Iteration  16: 61.151 ops/s
# Warmup Iteration  17: 60.697 ops/s
# Warmup Iteration  18: 61.039 ops/s
# Warmup Iteration  19: 60.978 ops/s
# Warmup Iteration  20: 61.263 ops/s
Iteration   1: 61.167 ops/s
Iteration   2: 61.170 ops/s
Iteration   3: 60.774 ops/s
Iteration   4: 60.948 ops/s
Iteration   5: 59.727 ops/s
Iteration   6: 61.381 ops/s
Iteration   7: 61.490 ops/s
Iteration   8: 61.288 ops/s
Iteration   9: 61.474 ops/s
Iteration  10: 60.683 ops/s

# Run progress: 81.25% complete, ETA 00:03:12
# Fork: 2 of 2
# Warmup Iteration   1: 51.911 ops/s
# Warmup Iteration   2: 58.957 ops/s
# Warmup Iteration   3: 61.609 ops/s
# Warmup Iteration   4: 60.797 ops/s
# Warmup Iteration   5: 61.398 ops/s
# Warmup Iteration   6: 61.485 ops/s
# Warmup Iteration   7: 61.532 ops/s
# Warmup Iteration   8: 60.065 ops/s
# Warmup Iteration   9: 61.068 ops/s
# Warmup Iteration  10: 60.107 ops/s
# Warmup Iteration  11: 60.751 ops/s
# Warmup Iteration  12: 61.249 ops/s
# Warmup Iteration  13: 60.885 ops/s
# Warmup Iteration  14: 60.913 ops/s
# Warmup Iteration  15: 61.132 ops/s
# Warmup Iteration  16: 61.050 ops/s
# Warmup Iteration  17: 61.238 ops/s
# Warmup Iteration  18: 61.456 ops/s
# Warmup Iteration  19: 60.533 ops/s
# Warmup Iteration  20: 61.265 ops/s
Iteration   1: 60.817 ops/s
Iteration   2: 60.786 ops/s
Iteration   3: 60.795 ops/s
Iteration   4: 61.024 ops/s
Iteration   5: 61.082 ops/s
Iteration   6: 61.043 ops/s
Iteration   7: 61.288 ops/s
Iteration   8: 60.776 ops/s
Iteration   9: 60.684 ops/s
Iteration  10: 60.812 ops/s


Result "com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded":
  60.960 ±(99.9%) 0.339 ops/s [Average]
  (min, avg, max) = (59.727, 60.960, 61.490), stdev = 0.390
  CI (99.9%): [60.622, 61.299] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded
# Parameters: (megamorphicWarmupLevel = 3)

# Run progress: 87.50% complete, ETA 00:02:08
# Fork: 1 of 2
# Warmup Iteration   1: 50.091 ops/s
# Warmup Iteration   2: 55.689 ops/s
# Warmup Iteration   3: 58.747 ops/s
# Warmup Iteration   4: 59.781 ops/s
# Warmup Iteration   5: 58.680 ops/s
# Warmup Iteration   6: 59.012 ops/s
# Warmup Iteration   7: 58.967 ops/s
# Warmup Iteration   8: 58.840 ops/s
# Warmup Iteration   9: 59.050 ops/s
# Warmup Iteration  10: 58.620 ops/s
# Warmup Iteration  11: 58.847 ops/s
# Warmup Iteration  12: 59.234 ops/s
# Warmup Iteration  13: 59.142 ops/s
# Warmup Iteration  14: 58.307 ops/s
# Warmup Iteration  15: 59.825 ops/s
# Warmup Iteration  16: 59.795 ops/s
# Warmup Iteration  17: 60.065 ops/s
# Warmup Iteration  18: 59.441 ops/s
# Warmup Iteration  19: 59.984 ops/s
# Warmup Iteration  20: 59.970 ops/s
Iteration   1: 59.924 ops/s
Iteration   2: 60.242 ops/s
Iteration   3: 59.742 ops/s
Iteration   4: 60.182 ops/s
Iteration   5: 59.394 ops/s
Iteration   6: 58.984 ops/s
Iteration   7: 59.961 ops/s
Iteration   8: 59.882 ops/s
Iteration   9: 59.060 ops/s
Iteration  10: 60.396 ops/s

# Run progress: 93.75% complete, ETA 00:01:04
# Fork: 2 of 2
# Warmup Iteration   1: 50.913 ops/s
# Warmup Iteration   2: 57.970 ops/s
# Warmup Iteration   3: 60.127 ops/s
# Warmup Iteration   4: 60.599 ops/s
# Warmup Iteration   5: 61.586 ops/s
# Warmup Iteration   6: 61.943 ops/s
# Warmup Iteration   7: 61.488 ops/s
# Warmup Iteration   8: 60.837 ops/s
# Warmup Iteration   9: 60.881 ops/s
# Warmup Iteration  10: 60.770 ops/s
# Warmup Iteration  11: 60.021 ops/s
# Warmup Iteration  12: 60.992 ops/s
# Warmup Iteration  13: 61.369 ops/s
# Warmup Iteration  14: 61.665 ops/s
# Warmup Iteration  15: 60.369 ops/s
# Warmup Iteration  16: 61.595 ops/s
# Warmup Iteration  17: 60.430 ops/s
# Warmup Iteration  18: 61.083 ops/s
